sample_id	custom_pop_label	group_id	region	layer	qc
WAT005.AG	OUTGROUP_T1	PapuaNewGuinea_ReberRakival_BA	OUTGROUP	T1	PROVISIONAL_PASS
WAT006.AG	OUTGROUP_T1	PapuaNewGuinea_ReberRakival_IA	OUTGROUP	T1	PROVISIONAL_PASS
Denisova25.SG	EUROPE_EAST_T6	Russia_DenisovaCave_MPleistocene	EUROPE_CONTROL	T6	PROVISIONAL_PASS
LP111_2.TW	IBERIA_T0	Portugal_EarlyMedieval	IBERIA	T0	PROVISIONAL_PASS
LP111_3.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP111_4.TW	IBERIA_T0	Portugal_EarlyMedieval	IBERIA	T0	PROVISIONAL_PASS
LP111_5.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP111_6.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP111_8.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP112_10.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP112_11.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP112_12.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP112_13.TW	IBERIA_T0	Portugal_EarlyMedieval	IBERIA	T0	PROVISIONAL_PASS
LP112_14.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP112_15.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP112_16.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP112_9.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP113_1.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP113_10.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP113_11.TW	IBERIA_T0	Portugal_C	IBERIA	T0	PROVISIONAL_PASS
LP113_3.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP113_4.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP113_5.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP113_8.TW	IBERIA_T0	Portugal_BA	IBERIA	T0	PROVISIONAL_PASS
LP113_9.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP114_10.TW	IBERIA_T0	Portugal_Islamic	IBERIA	T0	PROVISIONAL_PASS
LP114_13.TW	IBERIA_T0	Portugal_Islamic	IBERIA	T0	PROVISIONAL_PASS
LP114_15.TW	IBERIA_T0	Portugal_Islamic	IBERIA	T0	PROVISIONAL_PASS
LP114_2.TW	IBERIA_T1	Portugal_N	IBERIA	T1	PROVISIONAL_PASS
LP114_3.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP114_4.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP114_5.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
LP114_7.TW	IBERIA_T0	Portugal_KingdomOfPortugal	IBERIA	T0	PROVISIONAL_PASS
