sample_id	master_id	group_id	population	region	subregion	layer	role
YCH055.IM	YCH055	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH056.IM	YCH056	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH017_alt4.AG	YCH017	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH058.IM	YCH058	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH017_alt2.AG	YCH017	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH060.IM	YCH060	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH063.IM	YCH063	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
YCH064.AG	YCH064	Mexico_LateClassic	Mexico_LateClassic	OUTGROUP	Americas	T0	OUTGROUP
BRB003.SG	BRB003	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
LHP002.SG	LHP002	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
THL002.SG	THL002	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
THL003.SG	THL003	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
THL004.SG	THL004	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN001.SG	YPN001	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN002.SG	YPN002	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN003.SG	YPN003	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN006.SG	YPN006	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN007.SG	YPN007	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN008.SG	YPN008	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN009.SG	YPN009	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN010.SG	YPN010	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN011.SG	YPN011	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN012.SG	YPN012	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN013.SG	YPN013	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN014.SG	YPN014	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN016.SG	YPN016	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN017.SG	YPN017	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN018.SG	YPN018	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN019.SG	YPN019	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN020.SG	YPN020	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN021.SG	YPN021	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN022.SG	YPN022	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN023.SG	YPN023	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN025.SG	YPN025	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN027.SG	YPN027	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN028.SG	YPN028	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN030.SG	YPN030	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN031.SG	YPN031	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
YPN036.SG	YPN036	Thailand_IA_LogCoffin	Thailand_IA_LogCoffin	OUTGROUP	SE_Asia	T0	OUTGROUP
SJN001.SG.AG	SJN001	Mexico_EarlyColonial	Mexico_EarlyColonial	OUTGROUP	Americas	T0	OUTGROUP
SJN002.SG.AG	SJN002	Mexico_EarlyColonial	Mexico_EarlyColonial	OUTGROUP	Americas	T0	OUTGROUP
SJN003.SG.AG	SJN003	Mexico_EarlyColonial	Mexico_EarlyColonial	OUTGROUP	Americas	T0	OUTGROUP
M174.SG	M174	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
M35.SG	M35	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
M49.SG	M49	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
M167.SG	M167	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
M51.SG	M51	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
M40.SG	M40	China_Guizhou_Dasongshan_MingDynasty	China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	East_Asia	T0	OUTGROUP
ITTQ10.SG	ITTQ10	Italy_Lazio_TarquiniaCivita_IA_a_Etruscan	Italy_Lazio_TarquiniaCivita_IA_a_Etruscan	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
ITTQ11.SG	ITTQ11	Italy_Lazio_BA_IA_a_Etruscan-oEurope	Italy_Lazio_BA_IA_a_Etruscan-oEurope	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
ITTQ14.SG	ITTQ14	Italy_Lazio_BA_IA_a_Etruscan	Italy_Lazio_BA_IA_a_Etruscan	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
ITTQ19.SG	ITTQ19	Italy_Lazio_IA_a_Etruscan	Italy_Lazio_IA_a_Etruscan	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
ITTQ8.SG	ITTQ8	Italy_Lazio_IA_a_Etruscan	Italy_Lazio_IA_a_Etruscan	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
NAT002.SG	NAT002	Japan_Hamanaka2	Japan_Hamanaka2	OUTGROUP	East_Asia	T0	OUTGROUP
beethoven_d.SG	beethoven	Germany_Bonn	Germany_Bonn	EUROPE_CONTROL	Central_Europe	T0	CONTROL
beethoven.SG	beethoven	Germany_Bonn	Germany_Bonn	EUROPE_CONTROL	Central_Europe	T0	CONTROL
APG001.AG	APG001	Germany_AspergGrafenbuehl_IA_Hallstatt	Germany_AspergGrafenbuehl_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
APG002.AG	APG002	Germany_AspergGrafenbuehl_IA_Hallstatt	Germany_AspergGrafenbuehl_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
APG003.AG	APG003	Germany_AspergGrafenbuehl_IA_Hallstatt	Germany_AspergGrafenbuehl_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HEU001.AG	HEU001	Germany_Heuneburg_IA_Hallstatt	Germany_Heuneburg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HEU002.AG	HEU002	Germany_Heuneburg_IA_Hallstatt	Germany_Heuneburg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HOC001.AG	HOC001	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HOC002.AG	HOC002	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HOC003.AG	HOC003	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
HOC004.AG	HOC004	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	Germany_EberdingenHochdorfBiegel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
LAN001.AG	LAN001	Germany_LangenenslingenAlteBurg_IA_Hallstatt	Germany_LangenenslingenAlteBurg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
LWB002.AG	LWB002	Germany_LudwigsburgRomerhugel_IA_Hallstatt	Germany_LudwigsburgRomerhugel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
LWB003.AG	LWB003	Germany_LudwigsburgRomerhugel_IA_Hallstatt	Germany_LudwigsburgRomerhugel_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG001.AG	MBG001	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG003.AG	MBG003	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG004.AG	MBG004	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG005.AG	MBG005	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG006.AG	MBG006	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG007.AG	MBG007	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG008.AG	MBG008	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG009.AG	MBG009	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG010.AG	MBG010	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG011.AG	MBG011	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG012.AG	MBG012	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG013.AG	MBG013	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG014.AG	MBG014	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG015.AG	MBG015	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG016.AG	MBG016	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
MBG017.AG	MBG017	Germany_Magdalenenberg_IA_Hallstatt	Germany_Magdalenenberg_IA_Hallstatt	EUROPE_CONTROL	Central_Europe	T1	CONTROL
SCN001.AG	SCN001	Germany_DitzingenSchockingen_IA	Germany_DitzingenSchockingen_IA	EUROPE_CONTROL	Central_Europe	T1	CONTROL
KPT002.AG.SG	KPT002	Russia_Irkutsk_EBA	Russia_Irkutsk_EBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KPT002.AG	KPT002	Russia_Irkutsk_EBA	Russia_Irkutsk_EBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KPT002.SG	KPT002	Russia_Irkutsk_EBA	Russia_Irkutsk_EBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KPT002_alt.AG.SG	KPT002	Russia_Irkutsk_EBA	Russia_Irkutsk_EBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KPT002_alt.SG	KPT002	Russia_Irkutsk_EBA	Russia_Irkutsk_EBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I19223.AG.SG	I19223	Argentina_Cordoba_700BP	Argentina_Cordoba_700BP	OUTGROUP	Americas	T0	OUTGROUP
I38442.TW	I38442	Netherlands_EN_LN_Swifterbant	Netherlands_EN_LN_Swifterbant	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I38450.TW	I38450	Netherlands_LateMesolithic	Netherlands_LateMesolithic	EUROPE_CONTROL	NW_Europe	T2	CONTROL
I23842.AG.TW	I23842	Argentina_BuenosAires_10000BP	Argentina_BuenosAires_10000BP	OUTGROUP	Americas	T2	OUTGROUP
I23842_d.AG.TW	I23842	Argentina_BuenosAires_10000BP	Argentina_BuenosAires_10000BP	OUTGROUP	Americas	T2	OUTGROUP
I35285.TW	I35285	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35286.TW	I35286	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35287.TW	I35287	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35327.TW	I35327	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35340.TW	I35340	Tunisia_Punic-oAfrica	Tunisia_Punic-oAfrica	MAGHREB	Tunisia	T1	TARGET
I35342.TW	I35342	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35342_d.TW	I35342	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35344.TW	I35344	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35345.TW	I35345	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I35345_d.TW	I35345	Tunisia_Punic	Tunisia_Punic	MAGHREB	Tunisia	T1	TARGET
I38121.TW	I38121	Netherlands_MN_Hazendonk	Netherlands_MN_Hazendonk	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I39210.TW	I39210	Netherlands_LNB_BellBeaker	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I39211.TW	I39211	Netherlands_LN_EBA_BellBeaker	Netherlands_LN_EBA_BellBeaker	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I41054.TW	I41054	Palau_Ngkeklau_1400BP	Palau_Ngkeklau_1400BP	OUTGROUP	Other	T0	OUTGROUP
I43882.TW	I43882	Palau_KororQuarry_1500BP	Palau_KororQuarry_1500BP	OUTGROUP	Other	T0	OUTGROUP
GRO001.TW	GRO001	Netherlands_Medieval_Saxon-oAfrica2	Netherlands_Medieval_Saxon-oAfrica2	EUROPE_CONTROL	NW_Europe	T0	CONTROL
GRO002.TW	GRO002	Netherlands_Medieval_Saxon	Netherlands_Medieval_Saxon	EUROPE_CONTROL	NW_Europe	T0	CONTROL
GRO004.TW	GRO004	Netherlands_Medieval_Saxon	Netherlands_Medieval_Saxon	EUROPE_CONTROL	NW_Europe	T0	CONTROL
GRO006.TW	GRO006	Netherlands_Medieval_Saxon-oAfrica1	Netherlands_Medieval_Saxon-oAfrica1	EUROPE_CONTROL	NW_Europe	T0	CONTROL
9NP002.AG	9NP002	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
9NP003.AG	9NP003	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
9NP004.AG	9NP004	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
AO2001.AG	AO2001	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
ARO006.AG	ARO006	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
ARO008.AG	ARO008	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
ARO011.AG	ARO011	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
ARO012.AG	ARO012	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
ARO013.AG	ARO013	Georgia_Arukhlo2_N_Caucasus	Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Caucasus	T2	OUTGROUP
AY2004.AG	AY2004	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
AY2005.AG	AY2005	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
AY2006.AG	AY2006	Russia_Eneolithic_Caucasus	Russia_Eneolithic_Caucasus	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
BMT001.AG	BMT001	Russia_Eneolithic_Caucasus	Russia_Eneolithic_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOE001.AG	BOE001	Iran_BozoodpeyGhaleBen_MBA_Caucasus	Iran_BozoodpeyGhaleBen_MBA_Caucasus	OUTGROUP	Iran	T1	OUTGROUP
BOE002.AG	BOE002	Iran_BozoodpeyGhaleBen_MBA_Caucasus	Iran_BozoodpeyGhaleBen_MBA_Caucasus	OUTGROUP	Iran	T1	OUTGROUP
BOE003.AG	BOE003	Iran_BozoodpeyGhaleBen_MBA_Caucasus	Iran_BozoodpeyGhaleBen_MBA_Caucasus	OUTGROUP	Iran	T1	OUTGROUP
BOK003.AG	BOK003	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK004.AG	BOK004	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK010.AG	BOK010	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK011.AG	BOK011	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK014.AG	BOK014	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK015.AG	BOK015	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK016.AG	BOK016	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
BOK017.AG	BOK017	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG001.AG	ERG001	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG005.AG	ERG005	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG007.AG	ERG007	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG008.AG	ERG008	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG011.AG	ERG011	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ERG012.AG	ERG012	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY001_ESY002.AG	ESY001_ESY002	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY003_ESY004.AG	ESY003_ESY004	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY005.AG	ESY005	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY006_ESY007.AG	ESY006_ESY007	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY009.AG	ESY009	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ESY010.AG	ESY010	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN001.AG	GIN001	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN002.AG	GIN002	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN003.AG	GIN003	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN005.AG	GIN005	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN006.AG	GIN006	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN007.AG	GIN007	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GIN008.AG	GIN008	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
GTK001.AG	GTK001	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
ILL001.AG	ILL001	Russia_StavropolKrai_MLBA	Russia_StavropolKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
IV3005.AG	IV3005	Russia_StavropolKrai_Eneolithic	Russia_StavropolKrai_Eneolithic	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
IV3008.AG	IV3008	Russia_StavropolKrai_BA	Russia_StavropolKrai_BA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
IV3010.AG	IV3010	Russia_StavropolKrai_Eneolithic	Russia_StavropolKrai_Eneolithic	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KHB003.AG	KHB003	Russia_Eneolithic_Caucasus	Russia_Eneolithic_Caucasus	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
KLZ001.AG	KLZ001	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMK001.AG	KMK001	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM001.AG	KMM001	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM002.AG	KMM002	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM003.AG	KMM003	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM008.AG	KMM008	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM010.AG	KMM010	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM015.AG	KMM015	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM022.AG	KMM022	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM023.AG	KMM023	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM030.AG	KMM030	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM032.AG	KMM032	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM033.AG	KMM033	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM036.AG	KMM036	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KMM038.AG	KMM038	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KNK001.AG	KNK001	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KNK002.AG	KNK002	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KNK005.AG	KNK005	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KNK006.AG	KNK006	Russia_MLBA_Caucasus	Russia_MLBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KNK007.AG	KNK007	Russia_MBA_Caucasus	Russia_MBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KST001.AG	KST001	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
KT6001.AG	KT6001	Russia_Eneolithic_Caucasus	Russia_Eneolithic_Caucasus	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
KUG001.AG	KUG001	Russia_Eneolithic_EBA_Caucasus	Russia_Eneolithic_EBA_Caucasus	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
